,en,fr,hypo,pplx,prec,rec
160,mike managed to carry the suitcase by himself .,マイク は なん と か その スーツケース を 一人 で 運 ん だ 。,the _UNK _UNK the _UNK to the . _EOS,49.087886913711344,0.3333333333333333,0.3333333333333333
161,we need the receipt mr smith signed .,私 たち は スミス さん が サイン し た 領収 書 が 必要 で す 。,we are we that that that . . . . _EOS,25.75177922354306,0.18181818181818182,0.25
162,they invited me to play cards .,彼 等 は トランプ を し な い か と 私 を 誘 っ て くれ た 。,he had me me he he he . . _EOS,48.764439466517636,0.2,0.2857142857142857
163,the sort of information we need is not always available .,私 たち が 必要 と する 情報 は 必ず しも 手 に 入 ら な い 。,we we &apos;t we that we will . . . _EOS,47.44807105935374,0.18181818181818182,0.18181818181818182
164,i helped an old lady across .,老 婦人 が 渡 る の を 助け た 。,the _UNK the the the the the . _EOS,44.19953468510475,0.1111111111111111,0.14285714285714285
165,"somehow , all those reasons sound rather far fetched .",何 か 、 全部 、 こじつけ って 感じ が する ん だ けど ・ ・ ・ 。,"what , , , , , , , _EOS",87.90743030240264,0.1111111111111111,0.1
166,i entrusted my property to him .,彼 に 財産 管理 を 任せ た 。,i _UNK his his . . _EOS,14.418532444531804,0.2857142857142857,0.2857142857142857
167,we must take into account the wishes of all the family in planning a trip .,旅行 を 計画 する 場合 は 、 家族 全員 の 希望 を 考慮 す べ き だ 。,"you should a , , , to to in the . . _EOS",63.22732306259344,0.3076923076923077,0.25
168,he dropped out when he was in the 7th grade .,彼 は 中一 の 時 学校 に 来 な く な っ た 。,he went to to in the . . _EOS,32.71803001819058,0.4444444444444444,0.36363636363636365
169,christmas is a good time to market new toys .,クリスマス は 新し い おもちゃ を うりだ す い い 機会 だ 。,i like to to a good new a . _EOS,32.00237770500287,0.5,0.5
170,i have been writing letters all morning .,私 は 午前 中 ずっと 手紙 を 書 い て い ま し た 。,i had a a a a a . . . _EOS,29.072653765913685,0.18181818181818182,0.25
171,the hotel is at the foot of a mountain .,その ホテル は 山 の ふもと に あ り ま す 。,the is is on in the . . _EOS,18.71460782241043,0.4444444444444444,0.4
172,i &apos;m putting up with him tomorrow .,明日 は 彼 の ところ に 泊ま る つもり だ 。,i &apos;m him his to in . . _EOS,15.535526881919903,0.4444444444444444,0.5
173,twenty @-@ five years from now there will be one retired person for each two working .,今 から ２５ 年 後 に は 、 就業 者 ２人 に つ き 退職 者 １人 の 割合 に な る だ ろ う 。,it &apos;s be a _UNK _UNK _UNK _UNK _UNK _UNK . . _EOS,150.29765421615258,0.15384615384615385,0.11764705882352941
174,she seems to have been happy .,彼女 は 幸せ で あ っ た よう だ 。,she was a a a . _EOS,18.928573243130636,0.2857142857142857,0.2857142857142857
175,the main crop of japan is rice .,日本 の 主要 作物 は 米 で あ る 。,there is is is in the . . _EOS,43.519373195341636,0.3333333333333333,0.375
176,"everyone , whether an actual or potential patient .",患者 と 名 の つく すべて の 人 。,a are a of of . . _EOS,118.11080781695875,0.125,0.1111111111111111
177,who am i ?,私 は 誰 な の だ ろ う か 。,what &apos;s a ? _EOS,21.505799517516756,0.2,0.25
178,i &apos;ll be waiting for you at the usual place .,いつ も の 場所 で 待 っ て い ま す 。,i &apos;m always to the the . . _EOS,39.24651232248031,0.3333333333333333,0.2727272727272727
179,the village is connected with our town by a bridge .,その 村 と 我々 の 町 は 橋 で つなが っ て い ま す 。,the _UNK is the in the in the the . . _EOS,22.379817260285915,0.25,0.2727272727272727
180,warning - 18 + only .,十 八 禁 な の で 要 注意 ！,"i you , _UNK you ? ? _EOS",224.27998273440272,0.0,0.0
181,i am leaving for the united states tomorrow .,私 は 明日 アメリカ へ 出発 する 予定 で す 。,i will will to to to . . . _EOS,27.114062324425486,0.2,0.2222222222222222
182,greek is difficult to learn .,ギリシャ 語 は 覚え にく い 。,that is is very . . _EOS,44.021830222027184,0.2857142857142857,0.3333333333333333
183,i would like to go to austria in order to study music .,私 は 音楽 の 勉強 に オーストリア へ 行 き た い 。,i want to to to the the . . _EOS,25.791435694979636,0.5,0.38461538461538464
184,i received my bonus .,ボーナス を もら っ た 。,i _UNK a _UNK . . _EOS,8.521753281740429,0.2857142857142857,0.4
185,i like the way she laughs at my jokes .,私 は 私 の ジョーク を 聞 い て 笑 う 時 の 彼女 が 好き だ 。,i like to to my my my . . . _EOS,22.267081763330776,0.36363636363636365,0.4
186,i heard my name called from behind me .,自分 の 名前 が 後ろ から 呼 ば れ る の が きこえ た 。,i was _UNK _UNK _UNK the the . . . _EOS,41.204475435856594,0.18181818181818182,0.2222222222222222
187,she has an eye for the beautiful .,彼女 は 審美 眼 を 持 っ て い る 。,she has a a . . _EOS,23.991693965290263,0.42857142857142855,0.375
188,the big ugly tree destroys the beauty of the house .,その 大きな 醜 い 木 が その 家 の 美観 を 損ね て い る 。,the _UNK the the the the the the . . _EOS,15.645433708398958,0.36363636363636365,0.36363636363636365
189,she fell ill a week ago .,彼女 は １ 週間 前 に 病気 に な っ た 。,she had a a a a before . . . _EOS,39.444011543714,0.2727272727272727,0.42857142857142855
190,he is a frank person and easy to talk to .,彼 は ざっくばらん な 人柄 な の で 話 し やす い 。,he is a _UNK a _UNK _UNK . . _EOS,21.75258404692721,0.4,0.36363636363636365
191,the garden is railed off from the path .,庭 は 柵 で 小道 と 仕切 ら れ て い る 。,the is is _UNK in _UNK in _UNK . _EOS,24.874825184720905,0.3,0.3333333333333333
192,i would like your picture .,君 の 写真 が 欲し い の で す が 。,i &apos;d like like a your . . _EOS,19.00985554924772,0.4444444444444444,0.6666666666666666
193,he has every reason to quit his job .,彼 が 仕事 を 辞め る の も もっとも だ 。,it is he he he he he . . _EOS,38.98501226701344,0.2,0.2222222222222222
194,put the book where you found it .,その 本 を もと あ っ た 所 へ 置 き なさ い 。,you you to the the the . . _EOS,41.93524614895294,0.3333333333333333,0.375
195,i never see this picture without being reminded of my childhood .,この 写真 を 見 る と 、 私 は 必ず 子供 の ころ を 思い出 す 。,"i should i , , this this , i my . . . _EOS",69.33623735982489,0.2857142857142857,0.3333333333333333
196,is this the right way to yokohama station ?,横浜 駅 へ 行 く の に は この 道 で い い の で す か 。,do you you to to to to in the the _EOS,39.97813986328681,0.18181818181818182,0.2222222222222222
197,he fell and broke his arm while he was skiing .,彼 は スキー を し て い る とき に 、 転 ん で 腕 を 折 っ た 。,he _UNK his his his his his a . . . _EOS,52.14241809582805,0.25,0.2727272727272727
198,she gave me a look at her new car .,彼女 は 新車 を 見せ て くれ た 。,she made her the . . _EOS,57.74406018726176,0.42857142857142855,0.3
199,i &apos;d like to have mustard on the side .,マスタード を 別 に 持 っ て き て くださ い 。,please your your to the the . . _EOS,32.24502400982544,0.3333333333333333,0.3
200,"come what may , i &apos;m ready for it .",何 が 起こ ろ う と も 、 その 覚悟 は でき て い ま す 。,"the _UNK is , , , you . . _EOS",46.3054115844993,0.2,0.2
201,he has been in hokkaido before .,彼 は 北海道 に い た こと が あ る 。,he has a in . . _EOS,16.466312384268274,0.5714285714285714,0.5714285714285714
202,his face and attitude showed the scorn he felt .,彼 の 顔つき や 態度 に は 軽蔑 の 気持ち が 表れ て い た 。,there was was in his in his . . _EOS,72.38493903635626,0.2,0.2
203,"except for bill , they were all in time .",ビル 以外 は みな 間に合 っ た 。,the _UNK was in . . _EOS,252.96249525813786,0.2857142857142857,0.2
204,parents are usually concerned about their children &apos;s future .,たいてい の 親 は 自分 の 子供 の 将来 が 気 に な る もの で す 。,the is is is is is is . . . _EOS,64.59461100175005,0.09090909090909091,0.1
205,you know i can &apos;t .,そんな 事 でき な い の あなた 知 っ て で しょ う 。,i will &apos;t you you you you you . . _EOS,41.3737623691416,0.36363636363636365,0.6666666666666666
206,"one day , the police raided a whole group of prostitutes , and the girl was among them .",ある 日 の こと 、 警察 が 娼婦 の 集団 を 手入れ し た 。 少女 も その 集団 の 一員 だっ た 。,"the _UNK , _UNK , the , the _UNK of _UNK _UNK _UNK the _UNK . . . _EOS",33.98311547936935,0.3157894736842105,0.3157894736842105
207,where do you come from ?,どちら の ご 出身 で す か ？,how you you you ? ? ? _EOS,11.151511021962673,0.25,0.3333333333333333
208,that altered the aspect of the case .,それ で 形勢 が 変わ っ た 。,it was a a . . _EOS,16.81611546527875,0.14285714285714285,0.125
209,i &apos;ve got a bit of an ache in my back .,私 は 背中 が 少し 痛 い 。,i have a _UNK _UNK . _EOS,72.50202787096585,0.42857142857142855,0.25
210,my father &apos;s success counts for nothing to me .,父 の 成功 は 私 に 何 の 価値 も 無 い 。,my father is to to to . . _EOS,29.06671406112014,0.4444444444444444,0.4
211,i have a picture of an airport .,私 は 空港 の 写真 を 持 っ て い ま す 。,i have a my my . . _EOS,18.470505085190364,0.5,0.5
212,what do you intend to do ?,君 は 何 を する つもり な の 。,you don &apos;t you you you . _EOS,32.98293243781366,0.125,0.14285714285714285
213,this is as long as that .,これ と あれ は 同じ 長 さ で す 。,"this is is a , . . _EOS",13.754468352965498,0.375,0.42857142857142855
214,i read fifty pages further .,私 は 更 に ５０ ページ 読 ん だ 。,i &apos;m a a _UNK the . . _EOS,102.36693242897483,0.2222222222222222,0.3333333333333333
215,his misspelling of that word eliminated him from the contest .,その 語 の 綴り を 間違 っ て 、 彼 は コンテスト に 失格 し た 。,"the _UNK , , he his his the . . _EOS",30.122407099811273,0.2727272727272727,0.2727272727272727
216,math is the last subject that i want to study .,数学 は 私 が 最も 勉強 し た く な い 教科 で す 。,the is the to to i i . . . _EOS,40.286592501837994,0.45454545454545453,0.45454545454545453
217,he has acted wisely .,彼 は 賢明 に 行動 し た 。,he made a on . . _EOS,20.163218273034094,0.2857142857142857,0.4
218,i want to surprise him .,私 は 彼 を あっ と 言 わ せ て や り た い 。,i want him him him to . . _EOS,16.387118254025154,0.5555555555555556,0.8333333333333334
219,you shouldn &apos;t eat anything cold .,冷た い 食事 は 、 避け て くださ い 。,"please your , , . . _EOS",130.18353308869177,0.14285714285714285,0.14285714285714285
220,he couldn &apos;t help laughing at it .,彼 は それ を 笑 わ ず に い られ な かっ た 。,he didn &apos;t not to to . . _EOS,13.993243571100336,0.3333333333333333,0.375
221,quit lazing around and get moving !,グズグズ し て な い で さっさと 行動 しろ ！,i &apos;m &apos;t _UNK _UNK _UNK _UNK _UNK _UNK _EOS,100.74218535548385,0.0,0.0
222,"japanese companies have set up factories on every continent , and japanese banks help finance many of the world &apos;s major economic programs .",日本 企業 は 全て の 大陸 に 工場 を 設立 し て い る し 、 日本 の 銀行 は 世界 の 主要 な 経済 計画 の 大国 財政 的 な 援助 を し て い る 。,_UNK _UNK _UNK the _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK,73.64582392017213,0.05,0.041666666666666664
223,"at last , we were home !",やっと 帰 っ て き た ぞ ！,"i me , , , _EOS",53.47127374662757,0.16666666666666666,0.14285714285714285
224,in spring everything looks bright .,春 に は すべて の もの が 明る く 見え る 。,the _UNK _UNK in the . . _EOS,130.5670546993579,0.25,0.3333333333333333
225,"miyuki has a camera , but she doesn &apos;t like it .",美由紀 は カメラ を 持 っ て い る 、 しかし 彼女 は それ が 好き で な い 。,"i cannot she she , , , she she she . . _EOS",27.06467663858903,0.23076923076923078,0.25
226,where &apos;s the nearest pharmacy ?,ここ から 一番 近 い 薬局 は どこ で す か 。,how &apos;s the _UNK a _UNK a ? ? a _EOS,43.417496033095595,0.2727272727272727,0.5
227,that &apos;s beside the point .,それ は 的外れ だ 。,it &apos;s a . . _EOS,23.43184270642042,0.3333333333333333,0.3333333333333333
228,how long have you been waiting for the bus ?,バス を どの くらい お 待 ち で す か 。,how you you the the for ? ? _EOS,27.67186648812481,0.5555555555555556,0.5
229,he burst into tears .,彼 は 突然 わっと 泣 き 出 し た 。,he _UNK his the the . . _EOS,50.44767146078955,0.25,0.4
230,thomas could not carry out his task on account of an accident .,トーマス は 事故 の ため に 仕事 を やり遂げ られ な かっ た 。,the was was _UNK of the the the the . _EOS,46.821957538493066,0.18181818181818182,0.15384615384615385
231,he stood apart from us .,彼 は 我々 から 離れ て 立 っ た 。,he _UNK a from a . . _EOS,25.50651738353914,0.375,0.5
232,he doesn &apos;t travel much apart from occasional business trips .,彼 は 時々 出張 する こと は 別 と し て あまり 旅 を し な い 。,he is not to to to to to to . . . _EOS,24.603849583194187,0.15384615384615385,0.18181818181818182
233,he seemed worried about his health .,彼 は 体 を 心配 し て い る 様子 だっ た 。,he was a with his his . . _EOS,25.838919272448592,0.3333333333333333,0.42857142857142855
234,she read the letter with her heart beating fast .,彼女 は 胸 を どきどき さ せ て 、 その 手紙 を 読 ん だ 。,"she is the , the , the . . . _EOS",33.36981366395253,0.2727272727272727,0.3
235,"i &apos;m glad to meet you , too , mr ito .",私 も 伊藤 さん に お 目 に かか れ て 光栄 で す 。,we will is to to _UNK _UNK . . _EOS,34.522102652426724,0.2,0.16666666666666666
236,he whispered slyly to me .,彼 は こっそり ささや い た 。,he was a _UNK . _EOS,9.475221692233754,0.3333333333333333,0.3333333333333333
237,i have faith in your ability to do the right thing .,あなた は 正し い こと が でき る と 信 じ て い ま す 。,i &apos;m that you you you you . . _EOS,29.252567401314632,0.2,0.16666666666666666
238,i was surprised at you and your brother appearing on tv .,私 は 君 たち 兄弟 が テレビ に 出 て い て ビックリ し た 。,i was the with in the . . _EOS,65.34996198991276,0.3333333333333333,0.25
239,will you excuse me for just a moment ?,ちょっと 失礼 し て よ い で しょ う か 。,will i you you the ? ? ? _EOS,27.276078004270456,0.3333333333333333,0.3333333333333333
240,go ahead with your story .,どうぞ 話 を 続け て 下さ い 。,please me me the the . . _EOS,84.48909604668182,0.125,0.16666666666666666
241,they attributed the low death rate of infants to the progress of medicine .,彼 ら は 幼児 の 死亡 率 の 低 さ は 医学 の 進歩 の ゆえ と 考え た 。,they were to the _UNK _UNK _UNK the the _UNK . . _EOS,33.37524558087941,0.38461538461538464,0.35714285714285715
242,excessive drinking is destructive of our health .,深酒 は 体 に よ く な い 。,the is is not . . . _EOS,33.50450589214205,0.25,0.25
243,he is at home in american literature .,彼 は 米 文学 に 精通 し て い る 。,he is _UNK in in _UNK . . _EOS,21.82037064338979,0.4444444444444444,0.5
244,people used to laugh at him behind his back .,人々 は 陰 で 彼 を 嘲笑 し た もの だっ た 。,the had him him his his . . _EOS,47.77697598598534,0.3333333333333333,0.3
245,the men have been shorn of their power .,彼 ら は 権限 を 剥奪 さ れ た 。,they were _UNK _UNK _UNK . . _EOS,93.64089091913696,0.125,0.1111111111111111
246,my tongue failed me .,私 は 口 が きけ な かっ た 。,i was &apos;t like . . _EOS,152.09845565025344,0.14285714285714285,0.2
247,are you referring to me ?,君 は 僕 の こと を 言 っ て い る の か 。,do you you me ? ? _EOS,6.788185169732176,0.42857142857142855,0.5
248,there was a murmur when she entered the room .,彼女 が 部屋 に は い っ た とき 、 ささやき が 聞こえ た 。,she was she she she she she was . . _EOS,16.376587407662743,0.2727272727272727,0.3
249,this is longer than any other bridge in the world .,これ は 世界 の どの 橋 より も 長 い 。,"this is is , than than is . . _EOS",31.571250394424634,0.4,0.36363636363636365
250,we agreed among ourselves .,我々 は お 互い に 意見 が 一致 し た 。,we were _UNK in . . _EOS,56.59376378075894,0.2857142857142857,0.4
251,i don &apos;t know which is which .,どっち が どっち な の か 分か ら な い 。,i is _UNK _UNK . . _EOS,20.040097985719772,0.42857142857142855,0.375
252,patty is a smart student .,パティー は 利口 な 学生 だ 。,_UNK is is a . . _EOS,10.590468865374595,0.42857142857142855,0.5
253,christi &apos;s mysteries are most decidedly interesting .,クリスティー の 推理 小説 は 断然 面白 い 。,the is is _UNK _UNK _UNK . . . _EOS,33.22685631234702,0.1,0.125
254,we had much rain last year .,昨年 は 雨 が 多 かっ た 。,the were has in in . . _EOS,20.099951163843762,0.125,0.14285714285714285
255,did you feel the earth shake last night ?,ゆうべ 地震 を かん じ ま し た か 。,did you you a _UNK the ? ? _EOS,19.206155028023193,0.4444444444444444,0.4444444444444444
256,i really feel for you .,気持ち は よく 分か る よ 。,it &apos;s a _UNK . . _EOS,20.244344450122824,0.14285714285714285,0.16666666666666666
257,he is too tall to stand straight in this room .,彼 は 背 が 高 すぎ て 、 この 部屋 で は まっすぐ に 立て な い 。,"he is not , this this this . . _EOS",23.418692690355304,0.4,0.36363636363636365
258,"keisuke has always studied in this mansion . that style known as &apos; home schooling &apos; , right ?",啓介 さん は 、 この お 屋敷 で 、 ずっと お 勉強 し て い る ん で す 。 いわゆる ホーム スクーリング と い う 形 で す ね 。,"_UNK is , , , , , , , , , , . . . _EOS",46.84194890300133,0.125,0.10526315789473684
259,the hound was in full chase of the bear .,猟犬 は 熊 を 必死 に な っ て 追いかけ て い た 。,the _UNK was _UNK in _UNK . . _EOS,15.463986497053094,0.4444444444444444,0.4
260,people love to inspect each other &apos;s houses .,人 は 互い の 家 を 詳し く 調べ る の が 大好き だ 。,the is are to to the the the . . _EOS,51.77754141213584,0.18181818181818182,0.2222222222222222
261,i made efforts to improve my grades .,私 は 成績 を 上げ る よう 努力 し た 。,i _UNK _UNK the _UNK _UNK . . _EOS,16.34044627730999,0.2222222222222222,0.25
262,he laughed off his own bad reputation .,彼 は 自分 の 悪評 を 一笑 に 付 し た 。,he _UNK his his his _UNK . . _EOS,36.39873200196727,0.3333333333333333,0.375
263,he told me a long story .,彼 は 私 に 長 い 物語 を 話 し て くれ た 。,he made me to me to . _EOS,12.304567877460084,0.375,0.42857142857142855
264,"as long as it doesn &apos;t get cold , it &apos;s okay .",寒 く な り さえ し な けれ ば い い の で す 。,i &apos;d like to to to a . . _EOS,96.14402773432046,0.1,0.07692307692307693
265,i am acquainted with the custom .,私 は その しきたり を よく 知 っ て い る 。,i have the the the the . . _EOS,17.61959588236655,0.3333333333333333,0.42857142857142855
266,the boy could not so much as write his own name .,その 少年 は 自分 の 名前 さえ 書 く こと が でき な かっ た 。,the was was was _UNK of of . . _EOS,47.27391319873396,0.2,0.16666666666666666
267,nowadays many people live to be over seventy years old .,今日 で は ７０ 歳 以上 まで 生き る 人 は 多 い 。,we are is to to to in in in . . . _EOS,48.284451568524375,0.15384615384615385,0.18181818181818182
268,her beautiful dress drew my attention .,彼女 の 美し い 服 が 私 の 注意 を 引 い た 。,her had a a of of . . _EOS,44.2168348376111,0.2222222222222222,0.2857142857142857
269,we shall start after breakfast .,朝食 後 、 出発 し ま しょ う 。,let &apos;s will you you . _EOS,46.77770579138192,0.14285714285714285,0.16666666666666666
270,at times i feel like quitting my job .,私 は ときどき 仕事 を やめ た い 気 が する 。,i have to to a a . . . _EOS,65.3671477404517,0.2,0.2222222222222222
271,how did it come out ?,結果 は どう な り ま し た か 。,how did you you ? ? _EOS,7.2205781577407375,0.42857142857142855,0.5
272,you are trusted by every one of us .,あなた は 私 たち の 誰 から も 信頼 さ れ て い る 。,you are always with of of . . . _EOS,13.148378444239045,0.4,0.4444444444444444
273,the report revealed that many teenagers are alcoholics .,その 報告 書 から １０ 代 の 多く の 子供 が アルコール 中毒 に かか っ て い る こと が 分か っ た 。,the _UNK _UNK his his his in the the . . _EOS,21.753407311199116,0.16666666666666666,0.2222222222222222
274,"he flew to chicago , where he happened to see a friend .",彼 は シカゴ に 飛 ん だ 。 そして そこ で たまたま あ る 友人 に 会 っ た 。,"he was there to , , he he . . . _EOS",33.81090471014344,0.4166666666666667,0.38461538461538464
275,please leave me alone .,私 を 一人 に し て お い て くださ い 。,please me me me . . _EOS,15.580461986061637,0.42857142857142855,0.6
276,"tamori was born in 1945 , that is , when world war ii ended .",田森 は 、 １９４５ 年 すなわち 第 二 次 世界 大戦 が 終わ っ た 年 に 生まれ た 。,_UNK _UNK _UNK _UNK _UNK _UNK the _UNK _UNK _UNK _UNK _UNK _UNK . . . _EOS,24.543055094351743,0.058823529411764705,0.06666666666666667
277,beware of thefts in a big city .,都会 で は 泥棒 に 気 を つけ な さ い 。,the are a in in . . _EOS,31.448853796100146,0.375,0.375
278,he easily gets angry at trivial things .,彼 は ちょっと し た こと で すぐ 怒 る 。,he is a to he a . . _EOS,42.888309055593794,0.2222222222222222,0.25
279,he walked all the way home .,彼 は 、 家 まで ずっと 歩 い た 。,he was to to the . . _EOS,10.378908543165894,0.375,0.42857142857142855
280,her kind action strongly impressed me .,彼女 の 親切 な 行為 に 私 は 強 く 心 を 動か さ れ た 。,her was _UNK to her her . . _EOS,43.489865282109974,0.2222222222222222,0.2857142857142857
281,women ought to be as glad to be women as men are to be men .,女 は 女 で あ る こと を 、 男 が 男 で あ る こと を 喜 ぶ よう に 喜 ぶ べ き で あ る 。,_UNK is to to to _UNK _UNK _UNK _UNK . . . _EOS,74.5851059044057,0.3076923076923077,0.25
282,it will be ready soon .,すぐ に 出来 ま す 。,i will to to to . . _EOS,18.763285916308632,0.25,0.3333333333333333
283,"by the time you come back , i &apos;ll be gone .",きみ が もど っ て 来る ころ に は 、 ぼく は 出かけ て しま っ て い る よ 。,"it &apos;s , , , , you , you . . . _EOS",35.03383228399207,0.23076923076923078,0.25
284,"the last time i went to china , i visited shanghai .",この 前 中国 へ 行 っ た とき 、 上海 を 訪れ た 。,"i had i , , , i my my . . _EOS",41.15541633227771,0.3333333333333333,0.3333333333333333
285,we must wait for a few weeks to see the lilacs .,ライラック の 花 を 見 る に は ２、３ 週間 待 た ね ば な ら な い 。,i must have the the the the the the the the . _EOS,23.480736596079648,0.23076923076923078,0.25
286,it began to dawn .,夜 が 明け 始め た 。,the _UNK _UNK the _UNK . . _EOS,93.4687800337259,0.125,0.2
287,democracy will be victorious in the long run .,けっきょく 、 民主 主義 が 勝利 を 得 る だ ろ う 。,_UNK _UNK _UNK _UNK _UNK _UNK _UNK . . _EOS,15.490419298521415,0.1,0.1111111111111111
288,the two countries negotiated a treaty .,両国 は 条約 を 取り決め た 。,the _UNK _UNK _UNK _UNK . . _EOS,10.748935207205493,0.25,0.2857142857142857
289,i don &apos;t feel like eating now .,私 は 今 食べ る 気 に な ら な い 。,i have &apos;t go to . . . _EOS,12.305896077665706,0.3333333333333333,0.375
290,is there anything else you want me to do ?,何 か 他 に 僕 に し て 欲し い こと は な い で す か 。,do you &apos;t you to to to ? _EOS,31.160034129057887,0.4444444444444444,0.4
291,he has collected twice as many stamps as i have .,彼 は 切手 を 私 の 二 倍 集め て い る 。,he is a a a . . _EOS,80.48590228107466,0.25,0.18181818181818182
292,"later , chris felt ashamed and apologized and beth forgave him .",後 に な っ て 、 クリス は 自分 の 行い を 恥ずかし く 思 い 、 彼女 に 謝 る と 、 ベス は 彼 を 許 し て くれ ま し た 。,"when had he had to , he , , , his his the to to to . . _EOS",236.5554595710644,0.10526315789473684,0.16666666666666666
293,you should on no account cheat in the exam .,決して カンニング を し て は いけ ま せ ん 。,don &apos;t make _UNK _UNK a . . _EOS,42.03328962337086,0.1111111111111111,0.1
294,the boy lay listening to the radio .,少年 は ラジオ を 聞き ながら 横 に な っ て い た 。,the _UNK was _UNK in the the . . _EOS,25.648699814178695,0.3,0.375
295,how long is the rainbow bridge ?,レインボウ ブリッジ の 長 さ は どの くらい で す か 。,how is _UNK _UNK _UNK _UNK _UNK ? ? ? _EOS,21.13651800224079,0.2727272727272727,0.42857142857142855
296,he is too dumb to fear danger .,あいつ は 馬鹿 だ から 、 怖 い も の 知 ら ず だ 。,"i am , , , , , a , . . . _EOS",88.98557796227735,0.07692307692307693,0.125
297,she forced me to go out with her .,彼女 は 強制 的 に 私 を 一緒 に 連れ出 し た 。,she _UNK me me a _UNK . . _EOS,18.32345680445264,0.3333333333333333,0.3333333333333333
298,i looked for someone to take her place .,私 は 誰 か が 彼女 の 代わり を する 人 を 探 し た 。,i _UNK the to to her her . . _EOS,17.86031316883866,0.4,0.4444444444444444
299,you will not get there on time .,時間 通り に は 着け な い よ 。,it &apos;s not _UNK a the the . . _EOS,13.292197282974788,0.2,0.25
300,mr kennedy pointed out our mistakes .,ケネディ 氏 は 、 私 達 の ミス を 指摘 し ま し た 。,the _UNK _UNK _UNK the _UNK the . . _EOS,136.30245381707218,0.1,0.14285714285714285
301,he has taken to gardening .,彼 は 庭 いじり を する よう に な っ た 。,he _UNK his to his _UNK . . _EOS,12.454478599549226,0.3333333333333333,0.5
302,you had to study english .,英語 を 勉強 し な けれ ば な ら な かっ た 。,i had &apos;t make to . . _EOS,16.55079670776945,0.375,0.5
303,there was eternal twilight in the place .,そこ に は 消え る こと の な い 薄明かり が あ っ た 。,there had &apos;t have a a . . _EOS,10.98898956394125,0.2222222222222222,0.25
304,i &apos;m glad to see you .,私 は あなた に あえ て うれし い 。,i &apos;m like to you you . _EOS,4.678918294042673,0.625,0.7142857142857143
305,the fisherman cast his line into the water .,漁師 は 釣り糸 を 水中 に 投げ た 。,_UNK _UNK _UNK _UNK _UNK _UNK . . _EOS,22.093101189949543,0.1111111111111111,0.1111111111111111
306,this morning it was much cooler than yesterday morning .,今朝 は 昨日 の 朝 より も ずっと 涼し かっ た 。,the was was to to the than the . . _EOS,31.605499908494156,0.2727272727272727,0.3
307,bill has the makings of an excellent scientist .,ビル は 優秀 な 科学 者 に な る 素質 を 持 っ て い る 。,the _UNK _UNK a a a . . _EOS,26.060058407735273,0.2222222222222222,0.2222222222222222
308,she has a good command of english though she was brought up in japan .,彼女 は 日本 で 育 っ た に も かかわ ら ず 、 英語 を 自由 に 使 い こな す 。,"i like , , , , , , in in . . _EOS",43.80114342978811,0.15384615384615385,0.13333333333333333
309,"i know him by name , but not by sight .",あの 人 は 顔 は 知 ら な い が 名前 は 知 っ て い る 。,that is that has that a a . . . _EOS,98.36653552817238,0.09090909090909091,0.09090909090909091
310,jane kicked at our decision .,ジェーン は 私 たち の 決定 に 反対 し た 。,we were on our the . . _EOS,41.73113314356219,0.25,0.3333333333333333
311,he keeps a small poultry yard .,彼 は 小さな 鶏舎 を 持 っ て い る 。,he is a his . . _EOS,11.034046617417992,0.42857142857142855,0.42857142857142855
312,"keep your eyes wide open before marriage , half shut afterwards .",結婚 前 は 両眼 を 大き く 見開 い て おれ 、 その 後 は 、 その 半ば を 閉じ よ 。,the _UNK the _UNK the _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _EOS,290.4146851176554,0.0,0.0
313,i left my hat as i got off the train .,電車 を 降り た とき に 帽子 を 忘れ た 。,i had a a a the the the . . . _EOS,24.049257523114758,0.25,0.2727272727272727
314,tom &apos;s friends called him mr money bags .,トム の 友達 は 彼 の こと を 「 マネー バッグ 」 と 呼 ん だ 。,the _UNK his his his his his . . _EOS,78.97088402231543,0.1,0.1111111111111111
315,he was so childish that he couldn &apos;t resist temptation .,彼 は あまり に 子供 だ から 誘惑 に かて な かっ た 。,he was not to to to his . . . _EOS,28.3917429734561,0.2727272727272727,0.2727272727272727
316,are there any discount tickets for me ?,何 か 割引 切符 は あ り ま す か 。,do you you ? ? ? _EOS,54.42813325588394,0.14285714285714285,0.125
317,he turned a deaf ear to my advice .,彼 は 我々 の 忠告 に 耳 を 貸 さ な かっ た 。,he _UNK his his his his the . _EOS,22.71722038611216,0.2222222222222222,0.2222222222222222
318,i read at least one book every month .,私 は 少な く とも 毎月 １ 冊 は 本 を 読 み ま す 。,i have a a in in this this . . _EOS,23.379828913385325,0.18181818181818182,0.2222222222222222
319,my sister cheers young sumo wrestlers .,姉 は 若 い 力士 を 応援 し て い ま す 。,the _UNK _UNK a _UNK in . . _EOS,44.09649211963576,0.1111111111111111,0.14285714285714285
320,but his friends call him ken .,しかし 彼 の 友達 は 彼 を ケン と 呼 ぶ 。,his his his his his his . . _EOS,57.61655753557646,0.2222222222222222,0.2857142857142857
