,en,fr,hypo,pplx,prec,rec
160,mike managed to carry the suitcase by himself .,マイク は なん と か その スーツケース を 一人 で 運 ん だ 。,what is the _UNK his his his &apos;s . _EOS,26.86834949369088,0.2,0.2222222222222222
161,we need the receipt mr smith signed .,私 たち は スミス さん が サイン し た 領収 書 が 必要 で す 。,we are have have the when when when the . . _EOS,44.6854966116049,0.25,0.375
162,they invited me to play cards .,彼 等 は トランプ を し な い か と 私 を 誘 っ て くれ た 。,they have me me a with . . _EOS,27.020399228848724,0.3333333333333333,0.42857142857142855
163,the sort of information we need is not always available .,私 たち が 必要 と する 情報 は 必ず しも 手 に 入 ら な い 。,we are not not but but _UNK _UNK . . _EOS,58.36291832739953,0.2727272727272727,0.2727272727272727
164,i helped an old lady across .,老 婦人 が 渡 る の を 助け た 。,i _UNK a _UNK _UNK . _EOS,54.788325947360164,0.2857142857142857,0.2857142857142857
165,"somehow , all those reasons sound rather far fetched .",何 か 、 全部 、 こじつけ って 感じ が する ん だ けど ・ ・ ・ 。,"what , , , , , _UNK _UNK _UNK _UNK _UNK _UNK _UNK . _EOS",119.7572820489927,0.13333333333333333,0.2
166,i entrusted my property to him .,彼 に 財産 管理 を 任せ た 。,i _UNK him him in in . . _EOS,27.2337478248199,0.3333333333333333,0.42857142857142855
167,we must take into account the wishes of all the family in planning a trip .,旅行 を 計画 する 場合 は 、 家族 全員 の 希望 を 考慮 す べ き だ 。,i should to the the the the to the the in . . . _EOS,50.897108571704464,0.26666666666666666,0.25
168,he dropped out when he was in the 7th grade .,彼 は 中一 の 時 学校 に 来 な く な っ た 。,he came back at at at at . _EOS,36.64638408950483,0.2222222222222222,0.18181818181818182
169,christmas is a good time to market new toys .,クリスマス は 新し い おもちゃ を うりだ す い い 機会 だ 。,you are to to to new new new . _EOS,22.513959190767537,0.3,0.3
170,i have been writing letters all morning .,私 は 午前 中 ずっと 手紙 を 書 い て い ま し た 。,i was to in in in in the the . _EOS,61.90452488767442,0.18181818181818182,0.25
171,the hotel is at the foot of a mountain .,その ホテル は 山 の ふもと に あ り ま す 。,the is is in in the the the . . _EOS,11.152754427333301,0.36363636363636365,0.4
172,i &apos;m putting up with him tomorrow .,明日 は 彼 の ところ に 泊ま る つもり だ 。,i will like him on tomorrow . . _EOS,16.600024440212955,0.4444444444444444,0.5
173,twenty @-@ five years from now there will be one retired person for each two working .,今 から ２５ 年 後 に は 、 就業 者 ２人 に つ き 退職 者 １人 の 割合 に な る だ ろ う 。,"it &apos;s to _UNK _UNK , , in the in the _UNK . . _EOS",116.9451803498728,0.06666666666666667,0.058823529411764705
174,she seems to have been happy .,彼女 は 幸せ で あ っ た よう だ 。,she was not _UNK _UNK . _EOS,11.606752629642347,0.2857142857142857,0.2857142857142857
175,the main crop of japan is rice .,日本 の 主要 作物 は 米 で あ る 。,japan are are the are are . . _EOS,25.976966322010544,0.3333333333333333,0.375
176,"everyone , whether an actual or potential patient .",患者 と 名 の つく すべて の 人 。,a is is is is _UNK . . _EOS,78.03501622948431,0.1111111111111111,0.1111111111111111
177,who am i ?,私 は 誰 な の だ ろ う か 。,how do come ? _EOS,12.44772536376951,0.2,0.25
178,i &apos;ll be waiting for you at the usual place .,いつ も の 場所 で 待 っ て い ま す 。,i always my my my . . _EOS,180.70900736049296,0.25,0.18181818181818182
179,the village is connected with our town by a bridge .,その 村 と 我々 の 町 は 橋 で つなが っ て い ま す 。,the my the the the the the the the the the the the . _EOS,90.46947102020519,0.13333333333333333,0.18181818181818182
180,warning - 18 + only .,十 八 禁 な の で 要 注意 ！,we the to the the the . _EOS,207.42172721606616,0.125,0.16666666666666666
181,i am leaving for the united states tomorrow .,私 は 明日 アメリカ へ 出発 する 予定 で す 。,i &apos;m to to to to america at school . _EOS,36.002174863593496,0.18181818181818182,0.2222222222222222
182,greek is difficult to learn .,ギリシャ 語 は 覚え にく い 。,there is is is _UNK . . _EOS,54.032674649090524,0.25,0.3333333333333333
183,i would like to go to austria in order to study music .,私 は 音楽 の 勉強 に オーストリア へ 行 き た い 。,i want to to to study study . _EOS,74.00917794604518,0.6666666666666666,0.46153846153846156
184,i received my bonus .,ボーナス を もら っ た 。,i had my _UNK _UNK . _EOS,10.723247504744194,0.42857142857142855,0.6
185,i like the way she laughs at my jokes .,私 は 私 の ジョーク を 聞 い て 笑 う 時 の 彼女 が 好き だ 。,i &apos;m to my my my my my my . . _EOS,42.51926817417735,0.25,0.3
186,i heard my name called from behind me .,自分 の 名前 が 後ろ から 呼 ば れ る の が きこえ た 。,i have to you from of of the . _EOS,34.36776457171695,0.3,0.3333333333333333
187,she has an eye for the beautiful .,彼女 は 審美 眼 を 持 っ て い る 。,she is a _UNK . _EOS,99.90950221629157,0.3333333333333333,0.25
188,the big ugly tree destroys the beauty of the house .,その 大きな 醜 い 木 が その 家 の 美観 を 損ね て い る 。,the _UNK _UNK the the the the _UNK . _EOS,18.68414634419936,0.4,0.36363636363636365
189,she fell ill a week ago .,彼女 は １ 週間 前 に 病気 に な っ た 。,she came her before before before before before . _EOS,39.03678236612411,0.2,0.2857142857142857
190,he is a frank person and easy to talk to .,彼 は ざっくばらん な 人柄 な の で 話 し やす い 。,he is not _UNK _UNK _UNK _UNK . . _EOS,29.871286702402983,0.3,0.2727272727272727
191,the garden is railed off from the path .,庭 は 柵 で 小道 と 仕切 ら れ て い る 。,the _UNK are _UNK with _UNK . . _EOS,28.078017192417267,0.2222222222222222,0.2222222222222222
192,i would like your picture .,君 の 写真 が 欲し い の で す が 。,i &apos;d like your your . _EOS,5.951313730269561,0.5714285714285714,0.6666666666666666
193,he has every reason to quit his job .,彼 が 仕事 を 辞め る の も もっとも だ 。,it is a that he he he is his . _EOS,48.8719651341221,0.2727272727272727,0.3333333333333333
194,put the book where you found it .,その 本 を もと あ っ た 所 へ 置 き なさ い 。,the the book the book you . _EOS,28.931819896070728,0.5,0.5
195,i never see this picture without being reminded of my childhood .,この 写真 を 見 る と 、 私 は 必ず 子供 の ころ を 思い出 す 。,i this to to to the the of the the . . _EOS,56.49636576374271,0.3076923076923077,0.3333333333333333
196,is this the right way to yokohama station ?,横浜 駅 へ 行 く の に は この 道 で い い の で す か 。,how &apos;s the the in in this here _EOS,19.71076986489775,0.2222222222222222,0.2222222222222222
197,he fell and broke his arm while he was skiing .,彼 は スキー を し て い る とき に 、 転 ん で 腕 を 折 っ た 。,he had a a a a a a a the the . . . _EOS,83.25101279758812,0.13333333333333333,0.18181818181818182
198,she gave me a look at her new car .,彼女 は 新車 を 見せ て くれ た 。,she was her her her . _EOS,48.076147057639844,0.42857142857142855,0.3
199,i &apos;d like to have mustard on the side .,マスタード を 別 に 持 っ て き て くださ い 。,please yourself me and _UNK . _EOS,121.07543874413416,0.14285714285714285,0.1
200,"come what may , i &apos;m ready for it .",何 が 起こ ろ う と も 、 その 覚悟 は でき て い ま す 。,i &apos;m all think the is is . _EOS,109.43163949694117,0.3333333333333333,0.3
201,he has been in hokkaido before .,彼 は 北海道 に い た こと が あ る 。,he is a of . . _EOS,26.421319869158335,0.2857142857142857,0.2857142857142857
202,his face and attitude showed the scorn he felt .,彼 の 顔つき や 態度 に は 軽蔑 の 気持ち が 表れ て い た 。,his _UNK was on on the the the . . _EOS,57.427410422139744,0.2727272727272727,0.3
203,"except for bill , they were all in time .",ビル 以外 は みな 間に合 っ た 。,the were were were for were . . _EOS,46.7951777970044,0.3333333333333333,0.3
204,parents are usually concerned about their children &apos;s future .,たいてい の 親 は 自分 の 子供 の 将来 が 気 に な る もの で す 。,the _UNK of of are are are . . _EOS,51.684122588942245,0.2,0.2
205,you know i can &apos;t .,そんな 事 でき な い の あなた 知 っ て で しょ う 。,what you you you such such such a such a . . _EOS,163.02629577474943,0.15384615384615385,0.3333333333333333
206,"one day , the police raided a whole group of prostitutes , and the girl was among them .",ある 日 の こと 、 警察 が 娼婦 の 集団 を 手入れ し た 。 少女 も その 集団 の 一員 だっ た 。,it was of was to was in was in was in day the day . . _EOS,71.29375955761788,0.29411764705882354,0.2631578947368421
207,where do you come from ?,どちら の ご 出身 で す か ？,is you you you ? ? _EOS,7.431811713021277,0.2857142857142857,0.3333333333333333
208,that altered the aspect of the case .,それ で 形勢 が 変わ っ た 。,it was in it . _EOS,132.63666356437912,0.16666666666666666,0.125
209,i &apos;ve got a bit of an ache in my back .,私 は 背中 が 少し 痛 い 。,i have a little little . _EOS,312.31325179837444,0.42857142857142855,0.25
210,my father &apos;s success counts for nothing to me .,父 の 成功 は 私 に 何 の 価値 も 無 い 。,my father is to me me . _EOS,72.64251816113408,0.625,0.5
211,i have a picture of an airport .,私 は 空港 の 写真 を 持 っ て い ま す 。,i have my my my my . . _EOS,25.673550526026307,0.3333333333333333,0.375
212,what do you intend to do ?,君 は 何 を する つもり な の 。,you will have your your . . _EOS,29.04588020226798,0.125,0.14285714285714285
213,this is as long as that .,これ と あれ は 同じ 長 さ で す 。,"this is , that will this . _EOS",8.516573929766505,0.5,0.5714285714285714
214,i read fifty pages further .,私 は 更 に ５０ ページ 読 ん だ 。,i like the the the the the . . _EOS,309.201136044319,0.2,0.3333333333333333
215,his misspelling of that word eliminated him from the contest .,その 語 の 綴り を 間違 っ て 、 彼 は コンテスト に 失格 し た 。,the the the _UNK the _UNK the . . _EOS,34.42608588631853,0.2,0.18181818181818182
216,math is the last subject that i want to study .,数学 は 私 が 最も 勉強 し た く な い 教科 で す 。,i will come come come come come come come come than . _EOS,69.57564380010855,0.15384615384615385,0.18181818181818182
217,he has acted wisely .,彼 は 賢明 に 行動 し た 。,he _UNK to the . . _EOS,50.24775530116487,0.2857142857142857,0.4
218,i want to surprise him .,私 は 彼 を あっ と 言 わ せ て や り た い 。,i want to to do you him him . . _EOS,70.43176578807447,0.45454545454545453,0.8333333333333334
219,you shouldn &apos;t eat anything cold .,冷た い 食事 は 、 避け て くださ い 。,please me me a a _UNK . _EOS,233.4885847889483,0.125,0.14285714285714285
220,he couldn &apos;t help laughing at it .,彼 は それ を 笑 わ ず に い られ な かっ た 。,he was not to it . _EOS,17.222801179524616,0.42857142857142855,0.375
221,quit lazing around and get moving !,グズグズ し て な い で さっさと 行動 しろ ！,don your your _UNK _UNK _UNK ! _EOS,74.09502642718564,0.125,0.14285714285714285
222,"japanese companies have set up factories on every continent , and japanese banks help finance many of the world &apos;s major economic programs .",日本 企業 は 全て の 大陸 に 工場 を 設立 し て い る し 、 日本 の 銀行 は 世界 の 主要 な 経済 計画 の 大国 財政 的 な 援助 を し て い る 。,japan japan a many many the the in in in in in the japan . _EOS,140.7004248428834,0.1875,0.125
223,"at last , we were home !",やっと 帰 っ て き た ぞ ！,it you you ! ! _EOS,160.1305604895008,0.16666666666666666,0.14285714285714285
224,in spring everything looks bright .,春 に は すべて の もの が 明る く 見え る 。,the man in in the the . _EOS,293.8386807128742,0.25,0.3333333333333333
225,"miyuki has a camera , but she doesn &apos;t like it .",美由紀 は カメラ を 持 っ て い る 、 しかし 彼女 は それ が 好き で な い 。,_UNK _UNK the to to but a a . . _EOS,54.89714378251882,0.2727272727272727,0.25
226,where &apos;s the nearest pharmacy ?,ここ から 一番 近 い 薬局 は どこ で す か 。,what &apos;s the the in ? ? ? ? _EOS,16.468835786295877,0.3,0.5
227,that &apos;s beside the point .,それ は 的外れ だ 。,it &apos;s a _UNK . _EOS,49.382901070928995,0.3333333333333333,0.3333333333333333
228,how long have you been waiting for the bus ?,バス を どの くらい お 待 ち で す か 。,how you the to a a bus ? _EOS,34.68334801067594,0.5555555555555556,0.5
229,he burst into tears .,彼 は 突然 わっと 泣 き 出 し た 。,he _UNK his with . . _EOS,23.546323084663072,0.2857142857142857,0.4
230,thomas could not carry out his task on account of an accident .,トーマス は 事故 の ため に 仕事 を やり遂げ られ な かっ た 。,_UNK was was _UNK in the the the the . _EOS,41.23393430491713,0.09090909090909091,0.07692307692307693
231,he stood apart from us .,彼 は 我々 から 離れ て 立 っ た 。,he got from from the . . _EOS,17.680955650349542,0.375,0.5
232,he doesn &apos;t travel much apart from occasional business trips .,彼 は 時々 出張 する こと は 別 と し て あまり 旅 を し な い 。,"he doesn &apos;t _UNK to to , a a a a . . . _EOS",28.528524877569797,0.26666666666666666,0.36363636363636365
233,he seemed worried about his health .,彼 は 体 を 心配 し て い る 様子 だっ た 。,he was hard with with . . _EOS,30.778381774679605,0.25,0.2857142857142857
234,she read the letter with her heart beating fast .,彼女 は 胸 を どきどき さ せ て 、 その 手紙 を 読 ん だ 。,she &apos;s the the the the the . . _EOS,23.545115272972275,0.3,0.3
235,"i &apos;m glad to meet you , too , mr ito .",私 も 伊藤 さん に お 目 に かか れ て 光栄 で す 。,i &apos;s the _UNK _UNK a a _UNK . . _EOS,39.198758403256164,0.18181818181818182,0.16666666666666666
236,he whispered slyly to me .,彼 は こっそり ささや い た 。,he was his _UNK . _EOS,7.4282475852846215,0.3333333333333333,0.3333333333333333
237,i have faith in your ability to do the right thing .,あなた は 正し い こと が でき る と 信 じ て い ま す 。,i am you you as as as . . _EOS,96.33618411308795,0.2,0.16666666666666666
238,i was surprised at you and your brother appearing on tv .,私 は 君 たち 兄弟 が テレビ に 出 て い て ビックリ し た 。,i was _UNK with with the the . . _EOS,52.33988564458434,0.3,0.25
239,will you excuse me for just a moment ?,ちょっと 失礼 し て よ い で しょ う か 。,how you you it it ? ? _EOS,57.87915649213269,0.25,0.2222222222222222
240,go ahead with your story .,どうぞ 話 を 続け て 下さ い 。,please yourself the the . . _EOS,37.65548027622611,0.14285714285714285,0.16666666666666666
241,they attributed the low death rate of infants to the progress of medicine .,彼 ら は 幼児 の 死亡 率 の 低 さ は 医学 の 進歩 の ゆえ と 考え た 。,they _UNK the _UNK _UNK _UNK _UNK _UNK _UNK . _EOS,49.396887079551156,0.2727272727272727,0.21428571428571427
242,excessive drinking is destructive of our health .,深酒 は 体 に よ く な い 。,_UNK is very very very . . _EOS,66.46730983695669,0.25,0.25
243,he is at home in american literature .,彼 は 米 文学 に 精通 し て い る 。,he is on to to on . . _EOS,21.64152081977733,0.3333333333333333,0.375
244,people used to laugh at him behind his back .,人々 は 陰 で 彼 を 嘲笑 し た もの だっ た 。,they _UNK him to to to the . . _EOS,39.60612136850867,0.3,0.3
245,the men have been shorn of their power .,彼 ら は 権限 を 剥奪 さ れ た 。,they was _UNK _UNK . . _EOS,486.057625222134,0.14285714285714285,0.1111111111111111
246,my tongue failed me .,私 は 口 が きけ な かっ た 。,i was not . . _EOS,104.29022588057764,0.16666666666666666,0.2
247,are you referring to me ?,君 は 僕 の こと を 言 っ て い る の か 。,how you know to your ? _EOS,9.4816857082312,0.42857142857142855,0.5
248,there was a murmur when she entered the room .,彼女 が 部屋 に は い っ た とき 、 ささやき が 聞こえ た 。,when was was was in room . . _EOS,34.23166407566261,0.4444444444444444,0.4
249,this is longer than any other bridge in the world .,これ は 世界 の どの 橋 より も 長 い 。,this is the the the the in the the . _EOS,18.14447253946923,0.45454545454545453,0.45454545454545453
250,we agreed among ourselves .,我々 は お 互い に 意見 が 一致 し た 。,we _UNK _UNK to our . . _EOS,126.97496521974128,0.25,0.4
251,i don &apos;t know which is which .,どっち が どっち な の か 分か ら な い 。,don &apos;t &apos;t who to _UNK . _EOS,24.87991212582817,0.375,0.375
252,patty is a smart student .,パティー は 利口 な 学生 だ 。,_UNK is a a a . . _EOS,10.247919298221458,0.375,0.5
253,christi &apos;s mysteries are most decidedly interesting .,クリスティー の 推理 小説 は 断然 面白 い 。,it is is the the the _UNK _UNK _UNK . _EOS,61.52959939734996,0.09090909090909091,0.125
254,we had much rain last year .,昨年 は 雨 が 多 かっ た 。,we had to rain rain in . _EOS,5.64472387847439,0.5,0.5714285714285714
255,did you feel the earth shake last night ?,ゆうべ 地震 を かん じ ま し た か 。,have you _UNK _UNK _UNK ? ? _EOS,31.585269548574665,0.25,0.2222222222222222
256,i really feel for you .,気持ち は よく 分か る よ 。,it &apos;s live today today . . _EOS,20.885497636679823,0.125,0.16666666666666666
257,he is too tall to stand straight in this room .,彼 は 背 が 高 すぎ て 、 この 部屋 で は まっすぐ に 立て な い 。,he is not but but this this in the room . . _EOS,16.224955788809904,0.46153846153846156,0.5454545454545454
258,"keisuke has always studied in this mansion . that style known as &apos; home schooling &apos; , right ?",啓介 さん は 、 この お 屋敷 で 、 ずっと お 勉強 し て い る ん で す 。 いわゆる ホーム スクーリング と い う 形 で す ね 。,_UNK is is a a _UNK _UNK this and this a a a _UNK . _EOS,85.87635876585769,0.125,0.10526315789473684
259,the hound was in full chase of the bear .,猟犬 は 熊 を 必死 に な っ て 追いかけ て い た 。,the _UNK was _UNK _UNK . . _EOS,27.65684176412182,0.375,0.3
260,people love to inspect each other &apos;s houses .,人 は 互い の 家 を 詳し く 調べ る の が 大好き だ 。,people is a to to people . _EOS,53.27077266811992,0.375,0.3333333333333333
261,i made efforts to improve my grades .,私 は 成績 を 上げ る よう 努力 し た 。,i have to to _UNK _UNK _UNK . _EOS,16.177190464982584,0.3333333333333333,0.375
262,he laughed off his own bad reputation .,彼 は 自分 の 悪評 を 一笑 に 付 し た 。,he _UNK his his his his his . _EOS,40.02828718849899,0.3333333333333333,0.375
263,he told me a long story .,彼 は 私 に 長 い 物語 を 話 し て くれ た 。,he gave me me to to me me . _EOS,24.04781564779974,0.3,0.42857142857142855
264,"as long as it doesn &apos;t get cold , it &apos;s okay .",寒 く な り さえ し な けれ ば い い の で す 。,i &apos;d to to it it it it . . _EOS,82.48222808375333,0.2727272727272727,0.23076923076923078
265,i am acquainted with the custom .,私 は その しきたり を よく 知 っ て い る 。,i have the the the _UNK . _EOS,16.348208322838857,0.375,0.42857142857142855
266,the boy could not so much as write his own name .,その 少年 は 自分 の 名前 さえ 書 く こと が でき な かっ た 。,the could could not that his his . . _EOS,31.740661035952257,0.5,0.4166666666666667
267,nowadays many people live to be over seventy years old .,今日 で は ７０ 歳 以上 まで 生き る 人 は 多 い 。,we are to to not to it than than than . . . _EOS,60.99569957139994,0.14285714285714285,0.18181818181818182
268,her beautiful dress drew my attention .,彼女 の 美し い 服 が 私 の 注意 を 引 い た 。,i was a good of my . . _EOS,35.502076372908704,0.2222222222222222,0.2857142857142857
269,we shall start after breakfast .,朝食 後 、 出発 し ま しょ う 。,let &apos;s eat the . _EOS,23.92828747821434,0.16666666666666666,0.16666666666666666
270,at times i feel like quitting my job .,私 は ときどき 仕事 を やめ た い 気 が する 。,i am to the the the . . _EOS,168.08625315729915,0.2222222222222222,0.2222222222222222
271,how did it come out ?,結果 は どう な り ま し た か 。,have have you finished for ? ? _EOS,18.78362994917505,0.125,0.16666666666666666
272,you are trusted by every one of us .,あなた は 私 たち の 誰 から も 信頼 さ れ て い る 。,you are us of of us . _EOS,34.20057171810024,0.625,0.5555555555555556
273,the report revealed that many teenagers are alcoholics .,その 報告 書 から １０ 代 の 多く の 子供 が アルコール 中毒 に かか っ て い る こと が 分か っ た 。,the had had _UNK _UNK _UNK _UNK _UNK _UNK the . . . _EOS,37.20070428198413,0.14285714285714285,0.2222222222222222
274,"he flew to chicago , where he happened to see a friend .",彼 は シカゴ に 飛 ん だ 。 そして そこ で たまたま あ る 友人 に 会 っ た 。,he had that at at at at a for for for . . . _EOS,33.86546954208341,0.2,0.23076923076923078
275,please leave me alone .,私 を 一人 に し て お い て くださ い 。,please yourself to to . . _EOS,12.631711938813092,0.2857142857142857,0.4
276,"tamori was born in 1945 , that is , when world war ii ended .",田森 は 、 １９４５ 年 すなわち 第 二 次 世界 大戦 が 終わ っ た 年 に 生まれ た 。,_UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK . . _EOS,27.44345077801626,0.058823529411764705,0.06666666666666667
277,beware of thefts in a big city .,都会 で は 泥棒 に 気 を つけ な さ い 。,_UNK is not in in on . . _EOS,25.66087620037716,0.2222222222222222,0.25
278,he easily gets angry at trivial things .,彼 は ちょっと し た こと で すぐ 怒 る 。,he is been he he he is a . _EOS,63.128971048975714,0.2,0.25
279,he walked all the way home .,彼 は 、 家 まで ずっと 歩 い た 。,he was been to home . . _EOS,13.277075314895919,0.375,0.42857142857142855
280,her kind action strongly impressed me .,彼女 の 親切 な 行為 に 私 は 強 く 心 を 動か さ れ た 。,her _UNK was me me . . _EOS,26.81642945071886,0.375,0.42857142857142855
281,women ought to be as glad to be women as men are to be men .,女 は 女 で あ る こと を 、 男 が 男 で あ る こと を 喜 ぶ よう に 喜 ぶ べ き で あ る 。,"the is not to to , , the is is as . . _EOS",46.16486107160087,0.2857142857142857,0.25
282,it will be ready soon .,すぐ に 出来 ま す 。,i will soon to here here . . . _EOS,16.853726069648516,0.3,0.5
283,"by the time you come back , i &apos;ll be gone .",きみ が もど っ て 来る ころ に は 、 ぼく は 出かけ て しま っ て い る よ 。,"i &apos;m , , , , , , to in in . . . _EOS",51.31744403548703,0.2,0.25
284,"the last time i went to china , i visited shanghai .",この 前 中国 へ 行 っ た とき 、 上海 を 訪れ た 。,i went to the went went went to to i to . . . . . . _EOS,40.98416297993113,0.3333333333333333,0.5
285,we must wait for a few weeks to see the lilacs .,ライラック の 花 を 見 る に は ２、３ 週間 待 た ね ば な ら な い 。,you must to _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK . _EOS,22.57192283895026,0.23076923076923078,0.25
286,it began to dawn .,夜 が 明け 始め た 。,the sky has in in . . _EOS,282.2287463060109,0.125,0.2
287,democracy will be victorious in the long run .,けっきょく 、 民主 主義 が 勝利 を 得 る だ ろ う 。,"we can a _UNK , _UNK _UNK the the . . _EOS",20.15132909045431,0.16666666666666666,0.2222222222222222
288,the two countries negotiated a treaty .,両国 は 条約 を 取り決め た 。,the _UNK _UNK his _UNK . _EOS,12.70811625530138,0.2857142857142857,0.2857142857142857
289,i don &apos;t feel like eating now .,私 は 今 食べ る 気 に な ら な い 。,i don not to to . . _EOS,12.740893822045106,0.375,0.375
290,is there anything else you want me to do ?,何 か 他 に 僕 に し て 欲し い こと は な い で す か 。,do you you to to to to with a ? ? _EOS,22.082685876163808,0.3333333333333333,0.4
291,he has collected twice as many stamps as i have .,彼 は 切手 を 私 の 二 倍 集め て い る 。,he is with of of his . . _EOS,307.19868527945545,0.2222222222222222,0.18181818181818182
292,"later , chris felt ashamed and apologized and beth forgave him .",後 に な っ て 、 クリス は 自分 の 行い を 恥ずかし く 思 い 、 彼女 に 謝 る と 、 ベス は 彼 を 許 し て くれ ま し た 。,"in , , , the the the was , she she , in to her him . . _EOS",203.98142612642883,0.15789473684210525,0.25
293,you should on no account cheat in the exam .,決して カンニング を し て は いけ ま せ ん 。,you can &apos;t _UNK the _UNK . . _EOS,35.635190035630785,0.3333333333333333,0.3
294,the boy lay listening to the radio .,少年 は ラジオ を 聞き ながら 横 に な っ て い た 。,the boy was in to the . . _EOS,11.629200446488467,0.5555555555555556,0.625
295,how long is the rainbow bridge ?,レインボウ ブリッジ の 長 さ は どの くらい で す か 。,how _UNK the _UNK _UNK _UNK ? ? _EOS,9.43248874448789,0.3333333333333333,0.42857142857142855
296,he is too dumb to fear danger .,あいつ は 馬鹿 だ から 、 怖 い も の 知 ら ず だ 。,the is is and and and and and . . . _EOS,88.62206273630925,0.16666666666666666,0.25
297,she forced me to go out with her .,彼女 は 強制 的 に 私 を 一緒 に 連れ出 し た 。,she made me for a _UNK _UNK . _EOS,18.22572573842206,0.3333333333333333,0.3333333333333333
298,i looked for someone to take her place .,私 は 誰 か が 彼女 の 代わり を する 人 を 探 し た 。,i saw a of of her her . _EOS,29.080915515291874,0.3333333333333333,0.3333333333333333
299,you will not get there on time .,時間 通り に は 着け な い よ 。,no &apos;s no a to a time time . . _EOS,22.749807918375254,0.18181818181818182,0.25
300,mr kennedy pointed out our mistakes .,ケネディ 氏 は 、 私 達 の ミス を 指摘 し ま し た 。,_UNK _UNK _UNK _UNK in the the . _EOS,97.78839365552828,0.1111111111111111,0.14285714285714285
301,he has taken to gardening .,彼 は 庭 いじり を する よう に な っ た 。,he had to his to the the the . . _EOS,113.63531245614938,0.2727272727272727,0.5
302,you had to study english .,英語 を 勉強 し な けれ ば な ら な かっ た 。,i had to to english . . _EOS,5.801089450394203,0.5,0.6666666666666666
303,there was eternal twilight in the place .,そこ に は 消え る こと の な い 薄明かり が あ っ た 。,there had no there there there . _EOS,15.879150544475529,0.25,0.25
304,i &apos;m glad to see you .,私 は あなた に あえ て うれし い 。,i am your you you . _EOS,7.643386601014923,0.42857142857142855,0.42857142857142855
305,the fisherman cast his line into the water .,漁師 は 釣り糸 を 水中 に 投げ た 。,the _UNK _UNK his _UNK . _EOS,33.88753317994526,0.42857142857142855,0.3333333333333333
306,this morning it was much cooler than yesterday morning .,今朝 は 昨日 の 朝 より も ずっと 涼し かっ た 。,i have to to this this this this . _EOS,36.99807830014369,0.2,0.2
307,bill has the makings of an excellent scientist .,ビル は 優秀 な 科学 者 に な る 素質 を 持 っ て い る 。,the has a a a a . . . _EOS,15.264707696221052,0.3,0.3333333333333333
308,she has a good command of english though she was brought up in japan .,彼女 は 日本 で 育 っ た に も かかわ ら ず 、 英語 を 自由 に 使 い こな す 。,she is she to to for for for for for in . . _EOS,61.86525303568755,0.2857142857142857,0.26666666666666666
309,"i know him by name , but not by sight .",あの 人 は 顔 は 知 ら な い が 名前 は 知 っ て い る 。,that can can he he is not . _EOS,143.40741408961196,0.2222222222222222,0.18181818181818182
310,jane kicked at our decision .,ジェーン は 私 たち の 決定 に 反対 し た 。,we were our our our . . _EOS,26.94639774396751,0.25,0.3333333333333333
311,he keeps a small poultry yard .,彼 は 小さな 鶏舎 を 持 っ て い る 。,he has his _UNK _UNK . _EOS,13.04787756643201,0.2857142857142857,0.2857142857142857
312,"keep your eyes wide open before marriage , half shut afterwards .",結婚 前 は 両眼 を 大き く 見開 い て おれ 、 その 後 は 、 その 半ば を 閉じ よ 。,the is _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK . . . _EOS,402.9608516627979,0.058823529411764705,0.08333333333333333
313,i left my hat as i got off the train .,電車 を 降り た とき に 帽子 を 忘れ た 。,i had i had the the when the the the . _EOS,20.635955248947266,0.3333333333333333,0.36363636363636365
314,tom &apos;s friends called him mr money bags .,トム の 友達 は 彼 の こと を 「 マネー バッグ 」 と 呼 ん だ 。,his don _UNK to to to his _UNK . . _EOS,142.26383308582206,0.09090909090909091,0.1111111111111111
315,he was so childish that he couldn &apos;t resist temptation .,彼 は あまり に 子供 だ から 誘惑 に かて な かっ た 。,he was no from from a . . _EOS,63.009287574598254,0.3333333333333333,0.2727272727272727
316,are there any discount tickets for me ?,何 か 割引 切符 は あ り ま す か 。,have you you ? ? _EOS,124.77534867000729,0.16666666666666666,0.125
317,he turned a deaf ear to my advice .,彼 は 我々 の 忠告 に 耳 を 貸 さ な かっ た 。,he was not to to . . _EOS,33.052299829070215,0.375,0.3333333333333333
318,i read at least one book every month .,私 は 少な く とも 毎月 １ 冊 は 本 を 読 み ま す 。,i like to the the the the . . _EOS,15.933435841062252,0.2,0.2222222222222222
319,my sister cheers young sumo wrestlers .,姉 は 若 い 力士 を 応援 し て い ま す 。,i &apos;m looking on on on a . _EOS,87.57982351668176,0.1111111111111111,0.14285714285714285
320,but his friends call him ken .,しかし 彼 の 友達 は 彼 を ケン と 呼 ぶ 。,his his his his his his his . . _EOS,77.42121874388685,0.2,0.2857142857142857
321,she complained to him that it was too short a notice .,彼女 は 、 それ は あまり に 急 な 知ら せ だ と 彼 に ぐち を こぼ し た 。,she _UNK him to the the the . . _EOS,53.34601141250201,0.4,0.3333333333333333
322,turn off the television . i can &apos;t concentrate .,気 が 散 る から テレビ を 消 し て く れ 。,the _UNK will the the the the the . . _EOS,41.19046071005359,0.2727272727272727,0.3
